"amount_lamport","amount_usd","is_sell","user","timestamp_unix","tx_hash","log_index","pool","fees","fees_usd","quote_mint","base_mint","quote_amount","base_amount"
19235790,2.9,0,"DBoFAhuLLe2d1989NENAC3rHV2wKtQ6pBzd52wCsNHTm",1749320461,"2AVbGo7QMcadVZ8iCWSufmD8hhRkPfNe4ZyBNEecA9NzJTkc1U2oD81LHbHGiSb94CVxZCQmwC6AV8xBfJqsRB7d",68,"3emmSGcN8T25Jye8guMU23DkUmjsBzV4i9tnBTSYWrPy",48090,0.01,"So11111111111111111111111111111111111111112","8BNxsUSSFJKScACKm44YfsW9zV8zR9wZk4Nky6QLhbxu",19235790,135015651762
6918691716,1042.72,1,"8f8B6vtUZqDNmutmRogwAPXzZ3JyN4R9bGM8bbA5By1N",1749320461,"2AmGUdQKLS7RFqurSHyPWXiXoF2BZKPh4u3kWvk5CtrwbgJem7btVU98accovKPGL4FhR5ei5wzBZAyAAi6sMx1r",45,"yEyua52wQzbAFnC6ZyeEfNFTwCRbDzJf7yDJSeu8Hzf",16779773443,2528.88,"FNyKYLKDsTW5Dm7TPXa3fy6iwehh8ZFQ1FB4Wt37cddE","So11111111111111111111111111111111111111112",6711909376636,6918691716
6891189130,1038.57,0,"4wnc6ARFwrzxTAaaM1rH3Xy4fR2rB7BZGkhQouXFa4NA",1749320461,"2AmGUdQKLS7RFqurSHyPWXiXoF2BZKPh4u3kWvk5CtrwbgJem7btVU98accovKPGL4FhR5ei5wzBZAyAAi6sMx1r",90,"yEyua52wQzbAFnC6ZyeEfNFTwCRbDzJf7yDJSeu8Hzf",16712635584,2518.76,"FNyKYLKDsTW5Dm7TPXa3fy6iwehh8ZFQ1FB4Wt37cddE","So11111111111111111111111111111111111111112",6685054233015,6891189130
98703,0.01,0,"4emG3Uud1nYFjTHFx3xymxwDtrjjPgHaCcZjNX2odR9z",1749320461,"2AmJvHxZyp4vTmc5QaaCSSju9ahpbCxrH6HL7xfmo4mtF2Jt496QPtLHxe94XXgQQUTSmaJoRVuoEWhvkjFr664C",31,"8rTnsruneAmBLzc9WvDRrG477Tzr5gbpTE8Fm4n7FpYn",298,0,"So11111111111111111111111111111111111111112","Cy7iVaPkPyjHF3qe1qNNGvRtMMSSf5Vxbbi9ArLjpump",98703,23379486
7537484997,1135.97,1,"2U1Pcpnm7wajxeVqaxEbo5JeMieRShNhwbm91DWFfTe4",1749320460,"2AzEceeDbdTixPWaWUN728W7y9a5rbLY6CDpfHSXtDHkXDraUhxqc1Sr4J9VEa7mAmXtE488FbriQdScxJVuMERi",45,"64fmHLPFs2MMNQeMG9DFKZAXJgRtq52LVZDkSagi7eSp",19477136097,2935.4,"4yR8nTKMafu2d4jcsDTRMFYAG6LEpQcfmABvNuxUkt1K","So11111111111111111111111111111111111111112",7790854438242,7537484997
6960597429,1049.03,0,"4CJSukdCmXryZ2qFASyBbV1NZdwaist88KC9hJwyraY2",1749320460,"2AzEceeDbdTixPWaWUN728W7y9a5rbLY6CDpfHSXtDHkXDraUhxqc1Sr4J9VEa7mAmXtE488FbriQdScxJVuMERi",90,"64fmHLPFs2MMNQeMG9DFKZAXJgRtq52LVZDkSagi7eSp",17966997125,2707.81,"4yR8nTKMafu2d4jcsDTRMFYAG6LEpQcfmABvNuxUkt1K","So11111111111111111111111111111111111111112",7186798849911,6960597429
5561283680,838.14,1,"7etjY5N6TVL3NsndxoohwqkGdhRmkEsepCiMwm8vvPxi",1749320460,"2BBq57aCChtwZfF6L2FwgiWkvMiYTrE45hdhrBf9kfsmFhnjLwRVCcJWMqJB4vXrMx3ap9vYHuxtUescTR4CmU91",45,"64fmHLPFs2MMNQeMG9DFKZAXJgRtq52LVZDkSagi7eSp",14393729685,2169.28,"4yR8nTKMafu2d4jcsDTRMFYAG6LEpQcfmABvNuxUkt1K","So11111111111111111111111111111111111111112",5757491873651,5561283680
6541610334,985.89,0,"3dMzdLmBSt5c4M2qAfz3wNAptweqM9pC51j1qzavZnwq",1749320460,"2BBq57aCChtwZfF6L2FwgiWkvMiYTrE45hdhrBf9kfsmFhnjLwRVCcJWMqJB4vXrMx3ap9vYHuxtUescTR4CmU91",90,"64fmHLPFs2MMNQeMG9DFKZAXJgRtq52LVZDkSagi7eSp",16963369045,2556.55,"4yR8nTKMafu2d4jcsDTRMFYAG6LEpQcfmABvNuxUkt1K","So11111111111111111111111111111111111111112",6785347617775,6541610334
8609535121,1297.54,1,"EoK6dnCVKkBEoNcraJJUFD7VCJgif74CZE9YDhNiSRhi",1749320464,"2BaQhgd5EiGLtUdo9vsJrVhF5ZtmsoXwZZrqXbQeJEgwoi9QCChFykZCqkXNjWce4TeYVswCDxaFfeka5g4yx7Zv",45,"6XwHQJxbSncMBzruMqkyWYxPXn8GHLDDJViYhj4ZkEcz",57634336438,8686.07,"A2cYt48GrrsdeHwEi9BSrPvXaUKe4wNAgSZT8SPiEamJ","So11111111111111111111111111111111111111112",23053734574944,8609535121
7910687043,1192.22,0,"4PK1kUwQopDxmij5vgG1SfqqwwxwBDCBm6DWbbQ42LiA",1749320464,"2BaQhgd5EiGLtUdo9vsJrVhF5ZtmsoXwZZrqXbQeJEgwoi9QCChFykZCqkXNjWce4TeYVswCDxaFfeka5g4yx7Zv",90,"6XwHQJxbSncMBzruMqkyWYxPXn8GHLDDJViYhj4ZkEcz",52807376587,7958.6,"A2cYt48GrrsdeHwEi9BSrPvXaUKe4wNAgSZT8SPiEamJ","So11111111111111111111111111111111111111112",21122950634141,7910687043
67024429,10.1,1,"5jt9rVjvPoucCqgmBTMsEcaKYGf58jePK8Q9tzQPvhXx",1749320463,"2BckRy6mnCBVvuwEfnVSbbR1hgo8G5Vzk87Nt4ZzBMXtdCfDeW3D7AfnXmGY8SECmE6kh4Ydwz8DdEwdHnbAjBt",45,"6XwHQJxbSncMBzruMqkyWYxPXn8GHLDDJViYhj4ZkEcz",457689853,68.98,"A2cYt48GrrsdeHwEi9BSrPvXaUKe4wNAgSZT8SPiEamJ","So11111111111111111111111111111111111111112",183075940939,67024429
56836455,8.57,0,"4iagfws8NGeFvvWxdsQEA8HdcXSFGAsmMosKSdpHtjAe",1749320463,"2BckRy6mnCBVvuwEfnVSbbR1hgo8G5Vzk87Nt4ZzBMXtdCfDeW3D7AfnXmGY8SECmE6kh4Ydwz8DdEwdHnbAjBt",90,"6XwHQJxbSncMBzruMqkyWYxPXn8GHLDDJViYhj4ZkEcz",388103210,58.49,"A2cYt48GrrsdeHwEi9BSrPvXaUKe4wNAgSZT8SPiEamJ","So11111111111111111111111111111111111111112",155241283515,56836455
459143605,69.2,1,"DrBmWJQZZhyhG7AuBLuX4bazUPz6D1meCKeFnv3FZ6Gq",1749320460,"2Bv3dfPJxyxTrA2xnXiu5pd7VdfQaxfGqX2wGekeSX9gFYNX4pwkYS3q8B8rXKeDvD5EQ2A9griGwBhiabD65CcP",39,"CYZChncfiEUydDbxgQFPkV6UELu53ft4wCs5sbPdA7A",1377432,0.21,"So11111111111111111111111111111111111111112","HWkTm16zu7xnZhiPwLhuVM2gjf6t4ve8vDpZbDQ4pump",459143605,377339877509
1643740924,247.73,1,"GL8xwGgW7u3H51wPQsNbeNF9RACWPdzqWu99QdmvG9YP",1749320464,"2C9y95bv9Bm3ooe1YMVi6MvEL4XwaBS2WT7fXBjGVf36FqLYd8QUfWR7aZo2M34nAcvgVrfYjnqRPtSYxNAG2m78",28,"ErYoKaHp7SSXZSLwHSkJ5ZiQUS28DxULbGkaeg7R9oE1",4931224,0.74,"So11111111111111111111111111111111111111112","GaCu7tyNHBoNbwTqgAu9P7votzMTzENe6M9mRrmLpump",1643740924,3726755056139
267965646,40.39,1,"EfQbxuJA4q7uh64SXADcDgveb2b9cCgnBa4YD3TATnZX",1749320464,"2CHPfPXxesqKZdYGzAGwnfaf1iqefzq4dou8N3pp6rMw6xKXXgoAGD4dd2UPGaTAyVMKe1kTYEkPzJcJBdmmtVyk",41,"6Z5htyNPBWggGNCK8p6dg6CsXWWxjUSz6XdXZ17wKod5",220501579,33.23,"E4ietnQURbew1577SHehu99y5xKozzw2Mz5mZc6VyAAX","So11111111111111111111111111111111111111112",88200631485,267965646
6917785989,1042.58,1,"Brr3qtY99XMkx25NAjpWAr2LtaeJY1FE69D55DC6qeyU",1749320464,"2CKVk4aTcJbxsecykvcWV45RQB4fY6DAQqmEuqAfJETusXxXskfXFjuKebJZDSBSWckLPeEwvCrHU3N5RUHa7j71",45,"yEyua52wQzbAFnC6ZyeEfNFTwCRbDzJf7yDJSeu8Hzf",16583428527,2499.29,"FNyKYLKDsTW5Dm7TPXa3fy6iwehh8ZFQ1FB4Wt37cddE","So11111111111111111111111111111111111111112",6633371410440,6917785989
6014839175,906.5,0,"6k9fXCSfa5TazuZW1LumeFbK3UXuktSMEcLthDSxr5TZ",1749320464,"2CKVk4aTcJbxsecykvcWV45RQB4fY6DAQqmEuqAfJETusXxXskfXFjuKebJZDSBSWckLPeEwvCrHU3N5RUHa7j71",90,"yEyua52wQzbAFnC6ZyeEfNFTwCRbDzJf7yDJSeu8Hzf",14394568507,2169.41,"FNyKYLKDsTW5Dm7TPXa3fy6iwehh8ZFQ1FB4Wt37cddE","So11111111111111111111111111111111111111112",5757827402030,6014839175
49351944,7.44,0,"2NUrJopvVHjq2e9SNTtxjChqVmJSTJsUWiUdocjauJfJ",1749320463,"2CLNxpSiskF3NQzzGBcPuWy2Km8p7qeTbqBCPnJgWWQYTnNHyTVMpoWbmynm28dLGSBb7vJkeyDQZXzw7ZmDjkd3",50,"8rTnsruneAmBLzc9WvDRrG477Tzr5gbpTE8Fm4n7FpYn",148056,0.02,"So11111111111111111111111111111111111111112","Cy7iVaPkPyjHF3qe1qNNGvRtMMSSf5Vxbbi9ArLjpump",49351944,12190797663
8065913566,1215.61,1,"ECPkyJNRzWfcKGHHVmmmPJXya8JJU1wSuDiRyXdFhyzv",1749320460,"2DFEN1enNAT6V4Aq5GS46ZAnhwTFHESrprpQX1A5V2vaqCAGoAnSWkuuJRUvHE7FzJxJEL728pmVCKgGURbwgkHV",45,"yEyua52wQzbAFnC6ZyeEfNFTwCRbDzJf7yDJSeu8Hzf",19590620808,2952.5,"FNyKYLKDsTW5Dm7TPXa3fy6iwehh8ZFQ1FB4Wt37cddE","So11111111111111111111111111111111111111112",7836248322688,8065913566
7301590349,1100.42,0,"ECPkyJNRzWfcKGHHVmmmPJXya8JJU1wSuDiRyXdFhyzv",1749320460,"2DFEN1enNAT6V4Aq5GS46ZAnhwTFHESrprpQX1A5V2vaqCAGoAnSWkuuJRUvHE7FzJxJEL728pmVCKgGURbwgkHV",90,"yEyua52wQzbAFnC6ZyeEfNFTwCRbDzJf7yDJSeu8Hzf",17708852043,2668.9,"FNyKYLKDsTW5Dm7TPXa3fy6iwehh8ZFQ1FB4Wt37cddE","So11111111111111111111111111111111111111112",7083540816613,7301590349
71335185,10.75,1,"7gQrhYt363F7arEjyFa83gs25BejLvWHtbdMNqKxKgUr",1749320463,"2DpouyK28sUKeoMZeJptaaTEptFUosPm6Qn8C4VexccGUan7D18BCDmXQnZkUp5nJ7Fiqm6No3cVMY1ofGXGre4G",41,"A6iCpjATRCvYshjAdAg8dnsDHopudfMmGXT9gUYpnuyU",98854780,14.9,"2ghRoZDfTzh5LhpVSDLfbb7q5v9M7P73QGKAtg1TEeQb","So11111111111111111111111111111111111111112",39541911843,71335185
3218315852,485.03,1,"A7zvmFWVFqp692HPA3VaYebp2WcydNUVhSr3cBGwHWyt",1749320460,"2E2EH46qRQtScGLB3p6AeCtMc4vfmnP3PonPFSwXPWEHzZ27NVuM8wmHqc64MCjYs75bDALFRdC4ndBiiEvks97j",45,"HtBG9ecH83zwb2WrFBp1s8jjZaqgXAjNGaruU9zEdEZX",15247191778,2297.9,"FaDv4kq6xMWDye9ZXYWhTqhnJKe3dYiQi1zc413PutBK","So11111111111111111111111111111111111111112",6098876710852,3218315852
4403707593,663.68,0,"ATxRNk5w5Ttnyp9sTNSLJ2VjvpT2y1SDrcDMVrgJoHxW",1749320460,"2E2EH46qRQtScGLB3p6AeCtMc4vfmnP3PonPFSwXPWEHzZ27NVuM8wmHqc64MCjYs75bDALFRdC4ndBiiEvks97j",90,"HtBG9ecH83zwb2WrFBp1s8jjZaqgXAjNGaruU9zEdEZX",20923725212,3153.41,"FaDv4kq6xMWDye9ZXYWhTqhnJKe3dYiQi1zc413PutBK","So11111111111111111111111111111111111111112",8369490084405,4403707593
1881257848,283.52,1,"2f3CpotfZziMGnuwT7JTgGc6KHTHmZQt2iWmXV3qJ2iq",1749320464,"2E2uhoX1CzBfLokCJiuLYCtbrVRg3zM5FFnXAxbiDMxREEC5rhEbDfYLJzCCakXeparR49LQUJ4G8dNbuCbNucMb",41,"EtxVvFvyUa5v3kfaamibM9qxheLrTP8uPB93xBqsm1cV",421419663,63.51,"9XgNwrPtPU3buxcSdwrTsmKgE7Zpt2GKXDa1Qzuy7eYb","So11111111111111111111111111111111111111112",168567864672,1881257848
6429307947,968.96,1,"HszjWoDmgeF2LFbEzZ7e7UEG52Aj7R5H3cyLyxCGEQGr",1749320464,"2E4bpdTD2nidbhMrCoZoM42DyHSXf7Xm4vezAjYpNsgZngR7SX2jSj3bATJyRUeS8FBEjYgViGByjMLGAhhLVLi7",45,"yEyua52wQzbAFnC6ZyeEfNFTwCRbDzJf7yDJSeu8Hzf",15331766978,2310.65,"FNyKYLKDsTW5Dm7TPXa3fy6iwehh8ZFQ1FB4Wt37cddE","So11111111111111111111111111111111111111112",6132706790764,6429307947
7327057846,1104.26,0,"ArsXzqcQSJgWvxqJH8iCyUco6HvcZYFGjP6mcm6yEFzH",1749320464,"2E4bpdTD2nidbhMrCoZoM42DyHSXf7Xm4vezAjYpNsgZngR7SX2jSj3bATJyRUeS8FBEjYgViGByjMLGAhhLVLi7",90,"yEyua52wQzbAFnC6ZyeEfNFTwCRbDzJf7yDJSeu8Hzf",17502770710,2637.84,"FNyKYLKDsTW5Dm7TPXa3fy6iwehh8ZFQ1FB4Wt37cddE","So11111111111111111111111111111111111111112",7001108283505,7327057846
498167953,75.08,0,"9ukSGGzKCLAsdGPQEaNJAN5uKTtC2QtGELpwDCEG1R8A",1749320461,"2EBCwhhBmgpezujuSR5DcNozZk8iSFchvPzk9JmgvmCYjsCEAcHdAEai7oatuiNFeL59ErQQFrgjNbsE13vmCPHu",45,"CYZChncfiEUydDbxgQFPkV6UELu53ft4wCs5sbPdA7A",1494504,0.23,"So11111111111111111111111111111111111111112","HWkTm16zu7xnZhiPwLhuVM2gjf6t4ve8vDpZbDQ4pump",498167953,388343755037
2531365495,381.5,0,"Fi6BP9BYN91gQeVwdZ9CP5KB5Cb3bYBYdKZU1JAjwhjZ",1749320460,"2ECjSXEnknGD4vaCqKm6tjDidEvHFgCEwx8v9crZUmJYLVDfH2bfMXn3ksMaUhhXrTE4VtbbHqCHgxMCQJfBFNu3",18,"8rTnsruneAmBLzc9WvDRrG477Tzr5gbpTE8Fm4n7FpYn",7594097,1.14,"So11111111111111111111111111111111111111112","Cy7iVaPkPyjHF3qe1qNNGvRtMMSSf5Vxbbi9ArLjpump",2531365495,720399000000
280174131,42.23,0,"86UX1qd1U2Bmsedn6MLXhCnSCYfYnpnXXFy9gdKFtsn",1749320462,"2EVX2dpbxC7vEA7sSGwSaNxwDMeTr4cGjM7syThZ3nsDtHXBvWaL6pJAAQaRfmuKfodcdTKJzYZwr5vUEu7Bhzua",72,"HBCvMNuHYpxTPPBaA1LLVnvF929rvuvkxcW9ZGn8UVF5",840525,0.13,"So11111111111111111111111111111111111111112","5BoS1KJmKeRSQHC445YKpYbVEjBmhRip1SDJtjGvpump",280174131,1084534758616
491935445,74.14,0,"7o2AY2PeJMgAko2fjv4QyQTaZ6LvCEQXNFhJ8mZ4ATiW",1749320463,"2EfkSpFkmdvMeUidM4nTno7FJFrkChS2xUuCzVxQejFnGA2JUYoL29J8zU5SxywquXkBrGY5y8dcUynfnCKn87pg",47,"CYZChncfiEUydDbxgQFPkV6UELu53ft4wCs5sbPdA7A",1475807,0.22,"So11111111111111111111111111111111111111112","HWkTm16zu7xnZhiPwLhuVM2gjf6t4ve8vDpZbDQ4pump",491935445,393387680357
493519441,74.38,0,"5eXhahV6f8KFumcgCiFYqkHmYkgE7mf7yPpiMwzVK1Pz",1749320463,"2EmyK8hxRcQw4tTN2SWwEVrzsAmLXX13LeitUXW1CijVnBc4mxZFsYnvWe6x4MU27iYZrARz51yziwpau52GFriU",29,"6akJhKDQmnNQqZVUC2azmXqRtrQti2VdHmjsMpZAabPf",1480559,0.22,"So11111111111111111111111111111111111111112","J6ZcfPm7F8zrxVaWaaGs3bTNNfTRxpA9L6V4YZUzpump",493519441,310298745734
19740775,2.98,0,"E8Gg8N5tYJXkQRfttaMAZnyUJ6BynSWdpEk4ivHcxUmC",1749320464,"2Eyb8nXt7MLV9ZUt9ddLB5xzj3fkD1g5yKnfsHVQQeh6qfDXyrSFHgUocN9de5dqwgvuKrMBUurK4E7jBarEYt6k",51,"CwP5FWR2XSWUfQaUqEgVmeaABwRWgoLDhPtaTv93Eizs",59224,0.01,"So11111111111111111111111111111111111111112","BML7jTJWfLMJkbBXY5mreG4eWnVrLuFLXp2qVoRxpump",19740775,183744799509
80955,0.01,0,"8pzBGC9KkyssMFuckrcZTN52rhMng5ikpqkmQNoKn45V",1749320462,"2F6f8yqfrQgv2fuptiEZrEUxGB1jLpfiJT864RJcVNDiGTxQRNy3CkcfYdybcxDs7ErcpE9FPbgof3E4P5fVkWbG",25,"7Q85cfsaZtRbSiwHUmsq3GsU6cFWWeZJvYFBuVbmtkaY",244,0,"So11111111111111111111111111111111111111112","8BjQHNfcMzNM36rdk6avoJj3c3CTcDGMU5S26Hhgpump",80955,15631893
368733105,55.57,1,"827j9yDZxDHXiWTQoihskbeVgWVu7QgFEkFy6MxyhNk4",1749320460,"2FH2rFnSoz9RxGTyxjvUBBQNJPgLUCtifZTPcjRFYk7a2ZYzyg9P4A4vMwuayRzA7XctcjsyHMrt8nw1JK5KGQpg",34,"4F8LmJefZRay3Q7rQQrvV8jWkNdyZhVkd7HHEiGf53Hj",1106201,0.17,"So11111111111111111111111111111111111111112","EEDjvkypby6LrQ64rxDfvwkgnaPio8ZMbXFAmhQTpump",368733105,2961599100680
808541522,121.86,0,"4f8DyfHbEF1KVdsD63DcZ9Pt7cegdvWXhfeitGPf5GPa",1749320463,"2FVS5PZuB4cNpHm9ag3s7NksqzrMGzvL3ZcvT3TUKw1BmJuH2ZzLVwWKyuvCookQk39KtQifWAzDNLvUioMx8WY",35,"EtxVvFvyUa5v3kfaamibM9qxheLrTP8uPB93xBqsm1cV",177727914,26.79,"9XgNwrPtPU3buxcSdwrTsmKgE7Zpt2GKXDa1Qzuy7eYb","So11111111111111111111111111111111111111112",71091165040,808541522
6544674968,986.35,1,"Ax6YMZhXa7ttv9QkCaSs4mo7kZuPoJGRcaLsQp7hnCR1",1749320463,"2FyqXTk7qSTZFWQg766oNvKFHzDHfFGHhpTxGzGp9cBvpWL1WNCbUbPPhaV2D7PA1Nvqm8n8eSYVSxyNAUa7eeNF",45,"A9NvNz97S7MpSzKjbSvrYXJ78ECd19tRAzwT9yeDv69W",44271694078,6672.19,"BPurhBhxyBwDNUeJ9w4X6gxojHJb3gztgfhwBcnQWGS3","So11111111111111111111111111111111111111112",17708677630564,6544674968
7759256645,1169.4,0,"ByaUmvPDUmBaK8Y4G95hbhRBMGx3rGdErKd8hk9hmJJv",1749320463,"2FyqXTk7qSTZFWQg766oNvKFHzDHfFGHhpTxGzGp9cBvpWL1WNCbUbPPhaV2D7PA1Nvqm8n8eSYVSxyNAUa7eeNF",90,"A9NvNz97S7MpSzKjbSvrYXJ78ECd19tRAzwT9yeDv69W",52715803332,7944.8,"BPurhBhxyBwDNUeJ9w4X6gxojHJb3gztgfhwBcnQWGS3","So11111111111111111111111111111111111111112",21086321332130,7759256645
4219671208,635.95,1,"GYbNXeHtyWimQNCrKZKdUDfqZ2kdPPTPv9hyyddqoYxW",1749320461,"2G3c5tUg6CQy2WSFJXafWPTj2LEL3Zj8odHNN9NxAHDa6RfSFAJv5umwTAgvx5dR6RXCgbXb9DaYPfRDyttbsde3",45,"CbJwoFcRwjR6zoZKMZTPxCDD19rSQrCobQZ5Q6c3EcGL",23071345540,3477.08,"342XuZYsAPDgK4mpWsXRfVGMCa85Dwe6t9186CymTyRt","So11111111111111111111111111111111111111112",9228538215909,4219671208
6010572043,905.85,0,"ESeve6aTvcxjbKNzMkYFrrsdMYhpkzejjJrnpERG9FmZ",1749320461,"2G3c5tUg6CQy2WSFJXafWPTj2LEL3Zj8odHNN9NxAHDa6RfSFAJv5umwTAgvx5dR6RXCgbXb9DaYPfRDyttbsde3",90,"CbJwoFcRwjR6zoZKMZTPxCDD19rSQrCobQZ5Q6c3EcGL",33063852872,4983.05,"342XuZYsAPDgK4mpWsXRfVGMCa85Dwe6t9186CymTyRt","So11111111111111111111111111111111111111112",13225541148335,6010572043
475465328,71.66,0,"FYr1t55FdoSZabmJdHPHmJuBAw7AyNie3GhF7LySpUu2",1749320462,"2GUF6Nrt6htqzVECuKBZCPeCKXsCY9V9LaeKN5A7PoRfvuzdSL2cVxVYjSqzG3TrfiFi3o2Xxz6X8EH4x75vovt1",45,"CYZChncfiEUydDbxgQFPkV6UELu53ft4wCs5sbPdA7A",1426397,0.21,"So11111111111111111111111111111111111111112","HWkTm16zu7xnZhiPwLhuVM2gjf6t4ve8vDpZbDQ4pump",475465328,393719669521
5,0,1,"7qbNi8QFrREPfz6iBzTQ483dPzTDeZj4bDpknvNvNs7x",1749320463,"2GXjKse7G28X5V9pYR38SCCP9Bbe8bEsGursbbsbFMzFmBkQF4Ri5pD17MZEz5U78M6KcfWjj6SyRcPtjxxka9Dy",36,"B4jfxrgL9arLdAwBwpNSfKKrhg8n5MpMDLax3VMK4qcv",2,0,"So11111111111111111111111111111111111111112","Ce2gx9KGXJ6C9Mp5b5x1sn9Mg87JwEbrQby4Zqo3pump",5,189
5920903463,892.34,1,"13Qa7UKPMbgeEQN2UAUjx1LQSPNTepBcuRAW2rn7ficS",1749320464,"2Gjv7SjfP9MLuJJRc8u8N5VCDojxRNW7d7kJByN8PYYxE9eW6qce2wxN4dJYyFwDCCSoKJwxbYwdnwMs1nLTKVRV",45,"CbJwoFcRwjR6zoZKMZTPxCDD19rSQrCobQZ5Q6c3EcGL",31962658413,4817.09,"342XuZYsAPDgK4mpWsXRfVGMCa85Dwe6t9186CymTyRt","So11111111111111111111111111111111111111112",12785063364945,5920903463
4758443884,717.15,0,"47NdE14JyguNnSFf6jJt85hQgLoSHHAaEskCKoWWrzep",1749320464,"2Gjv7SjfP9MLuJJRc8u8N5VCDojxRNW7d7kJByN8PYYxE9eW6qce2wxN4dJYyFwDCCSoKJwxbYwdnwMs1nLTKVRV",90,"CbJwoFcRwjR6zoZKMZTPxCDD19rSQrCobQZ5Q6c3EcGL",25588466674,3856.44,"342XuZYsAPDgK4mpWsXRfVGMCa85Dwe6t9186CymTyRt","So11111111111111111111111111111111111111112",10235386669259,4758443884
75041287,11.31,1,"4uKCzirf45LAkN3ChveNH79tggUG9SnA2RUmtdc2ETuN",1749320463,"2H8BuK6oZ9oSntq7C5EcXsUDnt9F8qHpy957KnuhWNFWGu2Rhaw24srxbFGPkgtxz4SojSN3TYPhG1nJeACibLg4",45,"8rAQvSZ3APy63bYrDydcK2M1qpNsm7KqcQyd1A4QUY64",134721510,20.3,"2hPBMjEGzwdPPgiTNdyMNaXTFfj1Z5ejPU5TqVnTLRxj","So11111111111111111111111111111111111111112",53888603528,75041287
35295672,5.32,0,"CGKcAdffm73W5M5JbjFvkUPtdPHnGvCb5M9ZuMw2Tyxm",1749320463,"2H8BuK6oZ9oSntq7C5EcXsUDnt9F8qHpy957KnuhWNFWGu2Rhaw24srxbFGPkgtxz4SojSN3TYPhG1nJeACibLg4",90,"8rAQvSZ3APy63bYrDydcK2M1qpNsm7KqcQyd1A4QUY64",63361070,9.55,"2hPBMjEGzwdPPgiTNdyMNaXTFfj1Z5ejPU5TqVnTLRxj","So11111111111111111111111111111111111111112",25344427680,35295672
6212560780,936.3,1,"4W2LGp5YtMKeLJ3ugoPVtGoGC1U19sQDXahxmYsyHbza",1749320461,"2HBmbJdTxjtWLw7LBPTn3ccFn9NJJeJEXpwipqPEERh7zw7VorWssz355uWmCrJeveCMZST86S16sj6VTXjR8qJQ",45,"A9NvNz97S7MpSzKjbSvrYXJ78ECd19tRAzwT9yeDv69W",42325700067,6378.91,"BPurhBhxyBwDNUeJ9w4X6gxojHJb3gztgfhwBcnQWGS3","So11111111111111111111111111111111111111112",16930280026309,6212560780
7580046739,1142.39,0,"HEssbCtJhKUGR4isP71hoEpkw8ByNMKffkcL7GjD29pu",1749320461,"2HBmbJdTxjtWLw7LBPTn3ccFn9NJJeJEXpwipqPEERh7zw7VorWssz355uWmCrJeveCMZST86S16sj6VTXjR8qJQ",90,"A9NvNz97S7MpSzKjbSvrYXJ78ECd19tRAzwT9yeDv69W",51895395193,7821.16,"BPurhBhxyBwDNUeJ9w4X6gxojHJb3gztgfhwBcnQWGS3","So11111111111111111111111111111111111111112",20758158076807,7580046739
25551130,3.85,1,"A9k25ixGCRJgwYTkNbjZGZ4ZkiCXDsFvR1eaDkFmCjfm",1749320464,"2Heb1Mv16Dqam5VVWy6TAf29pTEA8tQuFuP6TY92Rtpxjyef3LxcozT8C2LSqozcVNHmiGTW7KDAWpre6qa6txuS",45,"DtucGTQjbP6U34HV69AMYLVnRxayNRqpZGcRPiN1iPJ",186844157,28.16,"2r2KshGD462QibKJYrZRLo7hFQtxzRNp3rMHR9dEEiTh","So11111111111111111111111111111111111111112",74737662458,25551130
20568875,3.1,0,"CkByYieDGqyTRdzHy3jwo8kEyz9UdEsQJkpdWFcf11nW",1749320464,"2Heb1Mv16Dqam5VVWy6TAf29pTEA8tQuFuP6TY92Rtpxjyef3LxcozT8C2LSqozcVNHmiGTW7KDAWpre6qa6txuS",90,"DtucGTQjbP6U34HV69AMYLVnRxayNRqpZGcRPiN1iPJ",150408215,22.67,"2r2KshGD462QibKJYrZRLo7hFQtxzRNp3rMHR9dEEiTh","So11111111111111111111111111111111111111112",60163285880,20568875
499445480,75.27,0,"FsTsBFSGNNGW6FfrxxBMNaNHqsM1UMgKxdG66XRmxe98",1749320464,"2J2uQEe1cpYVPoYu4MSJXxmLEUMPjR1ET2DaMZkadHCP7uPLYq6zkAef5kAA6nyNiFVR6yHrkrvsrjiCe1VAZhDc",47,"CYZChncfiEUydDbxgQFPkV6UELu53ft4wCs5sbPdA7A",1498337,0.23,"So11111111111111111111111111111111111111112","HWkTm16zu7xnZhiPwLhuVM2gjf6t4ve8vDpZbDQ4pump",499445480,373040853545
2499393001,376.68,0,"AJ6xQReomr1wKYyTm6Bf7fLyYHUZBtncmfppX7NvRALa",1749320460,"2JsuYDWw8YuyrzjU8NK5FYdxTmzbPSifeiAZGn24K1HVYxWNW9Eemz3QsSGGUSkvYZbJcrmU8G8q3gNiCZpwo2GE",35,"AChj2YJDJ7m52yJzqeR4bYgvTNRgh7eZ4Gj3gPiwyNyJ",2036927762,306.99,"EFssKRuh5oaYg2HH6hsDFsrKbGy4XhQca6R5jiEsvz7m","So11111111111111111111111111111111111111112",814771104005,2499393001
